EmployeeID,FirstName,LastName,Age,Department,JobTitle,Salary,DateHired,LastPromotionDate,PerformanceScore,Absences,EducationLevel,EmployeeSatisfaction
1802,Todd,Buckley,54,Marketing,Sales Executive,86676.0,2021-10-12,2023-05-19,5.0,16.0,Associates Degree,2
1803,Crystal,Rodriguez,48,HR,Software Engineer,57851.0,2021-08-05,,1.0,,Master,1
1804,Michelle,,52,Sales,HR Manager,68506.0,2022-12-29,2021-11-12,2.0,2.0,Master,4
1805,Timothy,Robertson,38,HR,Data Analyst,42359.0,2019-06-11,,5.0,9.0,Master,4
1806,Lindsay,,60,IT,Sales Executive,53224.0,2021-05-19,,5.0,11.0,Associates Degree,4
1807,Victoria,Pace,45,IT,HR Manager,45302.0,2018-07-09,2022-06-19,5.0,4.0,Bachelor,1
1808,Melanie,Walton,39,HR,Sales Executive,50807.0,2021-09-08,,1.0,3.0,No Diploma,4
1809,Brooke,Murray,49,IT,Marketing Specialist,55850.0,2023-01-03,,,0.0,Associates Degree,2
1810,Jeremy,Gardner,50,Marketing,Data Analyst,88676.0,2020-08-12,,5.0,9.0,No Diploma,4
1811,Dorothy,White,50,Sales,HR Manager,73212.0,2019-10-27,2023-03-12,1.0,1.0,Bachelor,4
1812,Joyce,Salazar,41,Sales,Software Engineer,61179.0,2022-08-20,,1.0,15.0,No Diploma,3
1813,Ricky,Nguyen,42,Sales,Marketing Specialist,76896.0,2018-12-26,,5.0,2.0,Master,5
1814,Savannah,Payne,25,Marketing,Marketing Specialist,,2020-06-03,,3.0,7.0,No Diploma,1
1815,Jacob,,41,Marketing,Software Engineer,86154.0,2021-09-11,,3.0,18.0,Associates Degree,1
1816,Rachel,Dominguez,60,Sales,Data Analyst,55290.0,2020-02-04,2021-07-28,5.0,8.0,Master,4
1817,Thomas,Miller,46,Sales,HR Manager,84604.0,2021-06-17,2023-02-17,3.0,10.0,Bachelor,1
1818,Travis,Hernandez,39,HR,Software Engineer,42970.0,2019-12-20,,3.0,12.0,High School Diploma,3
1819,Rachel,Sullivan,52,Marketing,Data Analyst,79287.0,2022-02-28,,1.0,16.0,No Diploma,5
1820,Victoria,Church,46,Sales,HR Manager,67107.0,2019-10-01,,3.0,5.0,No Diploma,3
1821,Kathleen,Tucker,29,Marketing,Data Analyst,77756.0,2019-02-17,2022-02-25,2.0,11.0,No Diploma,4
1822,Christopher,Stark,59,Sales,Marketing Specialist,73549.0,2020-09-17,,5.0,18.0,Bachelor,4
1823,Andrew,Bates,50,HR,Software Engineer,67617.0,2021-09-09,2021-07-24,,19.0,No Diploma,4
1824,Pamela,Stone,45,HR,HR Manager,61710.0,2022-02-05,,1.0,9.0,Bachelor,5
1825,Julie,,31,HR,Software Engineer,51279.0,2019-01-08,,3.0,,No Diploma,1
1826,Veronica,Saunders,39,Marketing,HR Manager,72891.0,2019-08-10,2021-10-30,1.0,0.0,No Diploma,1
1827,Jacqueline,Jones,52,Sales,Data Analyst,48320.0,2022-10-10,2023-02-10,2.0,0.0,No Diploma,2
1828,Kimberly,Smith,46,Sales,Data Analyst,79641.0,2021-01-06,2021-06-18,5.0,9.0,Associates Degree,1
1829,Michelle,Lewis,31,HR,HR Manager,,2019-08-20,,2.0,15.0,Master,2
1830,Kayla,Mullins,26,Sales,Sales Executive,60696.0,2018-07-29,2023-04-08,4.0,2.0,Master,1
1831,Daniel,,59,Marketing,HR Manager,83634.0,2020-10-04,2021-06-19,,18.0,High School Diploma,2
1832,Jennifer,House,55,Sales,Software Engineer,,2018-08-16,2022-03-11,5.0,5.0,Associates Degree,3
1833,Denise,Green,32,Sales,Marketing Specialist,47213.0,2022-05-12,2022-12-08,3.0,8.0,Master,1
1834,Patricia,Cole,40,Marketing,Sales Executive,74569.0,2018-08-18,,2.0,,No Diploma,2
1835,Donald,Lewis,28,HR,HR Manager,43244.0,2023-03-06,,4.0,1.0,No Diploma,4
1836,Lori,Perez,28,IT,Software Engineer,54546.0,2020-01-02,2022-06-10,5.0,6.0,Master,3
1837,Latasha,Perez,44,IT,Software Engineer,49057.0,2022-04-20,,4.0,9.0,No Diploma,3
1838,Christopher,Johnson,25,IT,Software Engineer,85679.0,2022-12-21,,2.0,10.0,No Diploma,5
1839,Michael,Jackson,57,Sales,Marketing Specialist,60441.0,2019-03-01,2022-12-19,4.0,1.0,Associates Degree,2
1840,Tim,Bond,45,Marketing,Data Analyst,44537.0,2019-05-24,,4.0,15.0,High School Diploma,3
1841,Aaron,,37,Sales,Data Analyst,69818.0,2019-06-15,,1.0,11.0,Master,4
1842,Sean,Campbell,58,IT,Sales Executive,41125.0,2020-12-06,,2.0,10.0,High School Diploma,5
1843,William,Richardson,48,HR,Data Analyst,82219.0,2022-08-08,2022-05-16,2.0,1.0,Master,3
1844,Rachel,Espinoza,34,IT,Marketing Specialist,51751.0,2021-05-29,,2.0,,PhD,5
1845,Alisha,Shepherd,50,IT,Data Analyst,84404.0,2018-08-18,2021-11-12,2.0,16.0,High School Diploma,2
1846,Jody,Austin,34,IT,Marketing Specialist,65508.0,2022-10-15,,2.0,19.0,High School Diploma,3
1847,Sandra,Peters,35,HR,Sales Executive,66348.0,2022-11-08,2022-06-04,2.0,20.0,PhD,2
1848,Samuel,Landry,47,Sales,Data Analyst,45441.0,2021-01-02,2021-09-06,,0.0,PhD,2
1849,Michael,Preston,38,HR,Sales Executive,55386.0,2020-03-18,2023-03-24,1.0,,PhD,4
1850,Anthony,Ball,59,HR,Data Analyst,,2023-01-24,2021-09-13,2.0,16.0,High School Diploma,5
1851,Jeffrey,Horton,29,HR,Data Analyst,73298.0,2019-04-14,2022-07-15,3.0,9.0,Associates Degree,1
1852,Jeffrey,Pugh,47,HR,Software Engineer,,2019-12-19,,1.0,4.0,PhD,1
1853,Vickie,Tucker,30,IT,HR Manager,66481.0,2022-09-30,,3.0,19.0,High School Diploma,1
1854,Bill,Gentry,43,Sales,Sales Executive,,2022-07-18,2021-07-19,4.0,,PhD,2
1855,Paul,Collins,59,Marketing,Data Analyst,59185.0,2018-07-20,2021-02-23,,1.0,High School Diploma,2
1856,Sarah,Villa,48,IT,Data Analyst,71810.0,2022-10-09,2021-04-27,1.0,15.0,Associates Degree,3
1857,Kathleen,Martinez,40,Marketing,Software Engineer,63696.0,2023-06-30,2021-04-11,1.0,11.0,No Diploma,1
1858,Luke,Houston,28,IT,Data Analyst,73000.0,2020-05-09,,4.0,13.0,PhD,1
1859,Erin,Bailey,42,IT,Software Engineer,72013.0,2021-06-10,2023-01-21,4.0,18.0,Master,1
1860,Daniel,Joyce,30,Sales,Sales Executive,71039.0,2021-03-01,,3.0,2.0,No Diploma,2
1861,Lori,Fuller,28,IT,Sales Executive,,2021-10-29,,1.0,20.0,High School Diploma,5
1862,Juan,Moore,32,Sales,Data Analyst,60508.0,2023-02-22,,1.0,8.0,High School Diploma,4
1863,Douglas,Kaiser,44,IT,Data Analyst,61332.0,2022-07-02,,1.0,19.0,Master,1
1864,Henry,Myers,41,IT,HR Manager,57182.0,2021-12-09,2021-08-10,3.0,8.0,Bachelor,4
1865,Tonya,Gates,30,Marketing,Sales Executive,52818.0,2021-09-19,2022-11-01,,5.0,High School Diploma,1
1866,Faith,Kim,59,IT,HR Manager,49059.0,2020-01-12,,,20.0,PhD,4
1867,Anna,Guerra,42,IT,HR Manager,55579.0,2019-12-31,,,20.0,No Diploma,4
1868,Kelsey,,53,Sales,Data Analyst,,2020-01-11,,5.0,14.0,High School Diploma,1
1869,James,Vargas,54,HR,Data Analyst,71922.0,2020-01-29,,3.0,9.0,Associates Degree,4
1870,Kirsten,Robbins,37,Marketing,HR Manager,51651.0,2023-03-20,2021-05-22,4.0,0.0,Bachelor,3
1871,John,Gonzalez,51,IT,Marketing Specialist,,2022-11-26,,2.0,4.0,High School Diploma,2
1872,Kimberly,Li,54,Sales,Marketing Specialist,44799.0,2023-06-16,2021-05-01,1.0,8.0,Master,5
1873,Amy,,31,Marketing,Marketing Specialist,,2022-07-28,,2.0,5.0,Bachelor,2
1874,Larry,Richards,48,Sales,Marketing Specialist,73906.0,2022-09-13,2023-05-26,,6.0,Associates Degree,4
1875,Christopher,Webb,36,IT,Software Engineer,,2018-06-01,2022-07-20,5.0,8.0,Master,4
1876,Caitlin,Perry,29,IT,Marketing Specialist,79662.0,2019-12-09,2021-12-12,4.0,15.0,Associates Degree,5
1877,Courtney,Ingram,25,Marketing,Marketing Specialist,64032.0,2022-07-20,,2.0,13.0,High School Diploma,2
1878,Jessica,Fisher,40,Sales,Software Engineer,72609.0,2023-02-27,2022-08-16,3.0,,Associates Degree,1
1879,Michael,Gross,31,Marketing,Marketing Specialist,48639.0,2020-05-08,2022-09-14,5.0,14.0,High School Diploma,3
1880,Robert,Bowen,38,Sales,Data Analyst,71595.0,2022-01-14,,1.0,9.0,Bachelor,4
1881,David,Lang,45,HR,Software Engineer,,2020-03-17,2022-09-15,4.0,,High School Diploma,2
1882,Vernon,,53,IT,HR Manager,74226.0,2021-06-08,2022-07-14,3.0,15.0,PhD,2
1883,Helen,Mcgee,26,Marketing,Software Engineer,54546.0,2019-01-19,2023-08-19,3.0,10.0,Master,4
1884,Matthew,Sims,42,Marketing,Data Analyst,41443.0,2019-04-24,,5.0,,No Diploma,5
1885,Alexander,Grant,31,Sales,HR Manager,40304.0,2021-12-28,2021-08-01,2.0,,Bachelor,4
1886,Amanda,Garcia,30,Sales,Marketing Specialist,,2020-01-17,,3.0,15.0,Associates Degree,4
1887,Matthew,Peters,41,Marketing,Marketing Specialist,70757.0,2019-06-05,,5.0,19.0,Associates Degree,3
1888,Alison,,45,Marketing,Data Analyst,84868.0,2021-05-07,,3.0,8.0,No Diploma,4
1889,Steven,Cordova,25,IT,Data Analyst,86827.0,2020-11-12,,3.0,3.0,Master,4
1890,George,Ward,31,IT,HR Manager,70622.0,2021-05-12,2021-07-30,4.0,6.0,PhD,5
1891,Mackenzie,Richardson,34,HR,HR Manager,84176.0,2021-08-13,,,13.0,Associates Degree,1
1892,Kendra,,56,HR,Marketing Specialist,50138.0,2022-03-08,,4.0,11.0,Associates Degree,2
1893,Justin,,37,IT,Software Engineer,72179.0,2020-08-26,,4.0,17.0,High School Diploma,4
1894,Tyler,Cain,42,Sales,Sales Executive,81878.0,2022-05-29,2022-06-01,4.0,20.0,High School Diploma,5
1895,Nicholas,Kirk,30,Sales,Data Analyst,,2021-09-08,2021-12-08,5.0,5.0,High School Diploma,2
1896,Daniel,Watson,35,Sales,Data Analyst,70684.0,2022-05-22,,,15.0,Master,3
1897,Kathleen,Roach,40,Sales,Sales Executive,88203.0,2022-12-07,,1.0,12.0,PhD,3
1898,Jennifer,James,25,Sales,Software Engineer,49283.0,2018-07-22,,4.0,4.0,Bachelor,5
1899,Ryan,Reyes,58,HR,HR Manager,59266.0,2021-06-21,2023-03-31,3.0,3.0,High School Diploma,1
1900,Richard,Chang,49,Marketing,Data Analyst,81959.0,2018-12-07,2021-12-09,3.0,7.0,Bachelor,4
1901,Gabriel,,43,Sales,Software Engineer,,2022-10-27,,4.0,17.0,Master,2
1902,Kathryn,Gray,46,IT,HR Manager,64762.0,2019-01-04,,4.0,,Bachelor,2
1903,Lisa,Todd,36,IT,Data Analyst,62731.0,2018-10-28,,5.0,15.0,No Diploma,1
1904,Rodney,Nelson,54,Marketing,Software Engineer,68665.0,2019-05-11,,3.0,6.0,High School Diploma,3
1905,Donna,Matthews,37,Marketing,Sales Executive,60430.0,2022-07-11,2023-07-30,5.0,7.0,Master,5
1906,Ebony,Davis,40,Marketing,Sales Executive,43548.0,2022-02-16,,,13.0,Associates Degree,3
1907,Joanna,Branch,36,Marketing,HR Manager,84386.0,2020-05-12,2023-05-18,1.0,,High School Diploma,3
1908,Susan,Hall,41,IT,Marketing Specialist,48310.0,2023-06-02,,4.0,13.0,Bachelor,4
1909,Amanda,Hamilton,37,IT,Sales Executive,73963.0,2022-10-05,2022-01-27,1.0,15.0,Master,5
1910,Amy,,32,Marketing,Data Analyst,52235.0,2023-06-28,2021-04-19,1.0,8.0,PhD,4
1911,James,Lane,25,HR,Software Engineer,42216.0,2022-10-11,,,3.0,Master,5
1912,Dustin,Martinez,42,HR,HR Manager,48165.0,2020-03-23,,5.0,18.0,High School Diploma,3
1913,Dave,Cobb,41,Marketing,Marketing Specialist,80183.0,2020-02-27,,,14.0,Associates Degree,1
1914,Amy,Jones,42,Sales,Sales Executive,,2020-01-29,,5.0,9.0,Master,3
1915,Elizabeth,Taylor,49,Marketing,HR Manager,88440.0,2019-04-02,2021-11-09,5.0,1.0,Bachelor,5
1916,Alexa,Jones,29,HR,Software Engineer,50714.0,2021-05-04,,2.0,,PhD,1
1917,Daniel,Hodges,53,Sales,Marketing Specialist,,2021-10-18,2023-04-09,2.0,4.0,No Diploma,3
1918,Maria,Holmes,57,Sales,Data Analyst,71757.0,2019-12-05,,4.0,11.0,Associates Degree,2
1919,John,Wallace,36,IT,HR Manager,56347.0,2022-07-30,,4.0,16.0,No Diploma,3
1920,Jesse,Perez,57,IT,HR Manager,72334.0,2018-05-06,2023-03-02,1.0,18.0,Master,4
1921,Angelica,Hicks,41,Sales,Sales Executive,85238.0,2019-06-07,2021-05-17,1.0,6.0,Associates Degree,2
1922,Brittany,Howell,59,Sales,Sales Executive,64436.0,2021-08-26,2023-05-26,2.0,,Bachelor,2
1923,Tanya,Guzman,30,HR,Data Analyst,77486.0,2023-02-05,,2.0,5.0,High School Diploma,5
1924,Colin,Smith,59,IT,Software Engineer,,2022-07-03,2022-07-09,,1.0,Master,1
1925,Stanley,Clark,57,IT,Marketing Specialist,57742.0,2021-05-15,2021-03-14,1.0,2.0,Associates Degree,3
1926,Katherine,Myers,60,IT,HR Manager,79073.0,2020-12-02,2022-08-19,4.0,4.0,No Diploma,5
1927,Nicole,George,29,IT,Software Engineer,67018.0,2021-03-05,,2.0,4.0,No Diploma,4
1928,Stacy,Holt,60,Marketing,Sales Executive,48812.0,2022-08-13,,1.0,17.0,No Diploma,5
1929,Roger,David,35,HR,Software Engineer,47924.0,2021-11-30,2021-09-09,3.0,10.0,High School Diploma,3
1930,Donna,Burnett,28,HR,Sales Executive,45563.0,2021-09-07,2021-02-26,2.0,17.0,Bachelor,4
1931,Catherine,Becker,27,HR,Marketing Specialist,54760.0,2019-12-31,2021-08-04,1.0,1.0,High School Diploma,3
1932,Charles,Walton,43,HR,HR Manager,79633.0,2019-02-01,,1.0,11.0,Associates Degree,3
1933,Amanda,Lee,31,Sales,HR Manager,80094.0,2020-03-16,2021-12-17,5.0,,Associates Degree,3
1934,Jacob,Walker,25,Sales,Marketing Specialist,74263.0,2019-03-21,2021-07-17,1.0,4.0,Associates Degree,3
1935,Kelsey,Peters,58,Sales,Sales Executive,44787.0,2020-05-02,,,0.0,No Diploma,3
1936,Philip,,54,Sales,HR Manager,74158.0,2022-09-04,,1.0,14.0,PhD,5
1937,Meagan,Ibarra,30,Sales,Data Analyst,55235.0,2019-04-19,2022-10-19,3.0,8.0,No Diploma,5
1938,Margaret,Haney,30,Marketing,Sales Executive,73384.0,2021-11-18,,5.0,11.0,PhD,2
1939,Christian,Collins,27,IT,Sales Executive,68488.0,2021-09-27,,,20.0,PhD,2
1940,Jennifer,Foley,52,HR,Sales Executive,62252.0,2023-04-15,2021-03-01,2.0,,PhD,5
1941,Toni,Ali,46,Marketing,Data Analyst,59105.0,2022-12-30,2022-04-12,4.0,,No Diploma,3
1942,Amber,Mays,45,HR,Marketing Specialist,68644.0,2020-12-20,,2.0,0.0,No Diploma,3
1943,Aaron,,43,IT,Software Engineer,70561.0,2019-11-29,2022-05-26,4.0,8.0,No Diploma,4
1944,Stephanie,Vega,32,Sales,Sales Executive,57110.0,2018-07-20,,2.0,6.0,Associates Degree,3
1945,Stacey,Wolf,31,IT,Marketing Specialist,55510.0,2022-07-19,2021-03-01,5.0,13.0,Master,2
1946,Thomas,Smith,46,Sales,HR Manager,74826.0,2022-09-23,,1.0,10.0,PhD,1
1947,Jade,Miles,39,IT,HR Manager,76696.0,2019-04-18,,5.0,12.0,Master,4
1948,Johnny,Dixon,37,HR,Sales Executive,47335.0,2020-04-04,2021-07-13,5.0,18.0,No Diploma,2
1949,Joshua,Dominguez,60,HR,HR Manager,,2018-08-23,,4.0,20.0,No Diploma,1
1950,Dominic,Hernandez,35,Marketing,Software Engineer,43360.0,2019-11-07,2021-04-06,3.0,19.0,Associates Degree,3
1951,Jennifer,Hines,32,IT,Data Analyst,85016.0,2021-05-26,,5.0,3.0,Master,2
1952,Robert,,34,Marketing,Marketing Specialist,61336.0,2019-10-23,,5.0,19.0,Master,2
1953,Carol,Williams,30,IT,Software Engineer,58822.0,2018-11-15,2023-09-23,2.0,11.0,No Diploma,1
1954,Scott,Holder,36,IT,HR Manager,72235.0,2021-10-20,2021-11-04,4.0,13.0,No Diploma,1
1955,Elizabeth,Tucker,59,Sales,Software Engineer,83825.0,2020-05-02,2023-07-18,4.0,,High School Diploma,4
1956,David,Medina,43,IT,Marketing Specialist,89033.0,2020-03-01,,5.0,2.0,Associates Degree,1
1957,Nicole,Morris,28,Marketing,Marketing Specialist,55535.0,2020-09-22,,4.0,4.0,High School Diploma,3
1958,Amy,Barr,59,IT,HR Manager,47852.0,2020-06-13,,5.0,9.0,No Diploma,3
1959,Katherine,Ward,55,Marketing,Software Engineer,75965.0,2023-05-10,2023-09-24,1.0,,Master,1
1960,Sarah,May,36,Sales,Software Engineer,53849.0,2020-01-02,2021-09-16,2.0,11.0,Bachelor,4
1961,Shannon,Hall,30,Marketing,Software Engineer,,2020-06-21,2023-02-06,5.0,1.0,Bachelor,3
1962,Dana,Ball,48,Sales,HR Manager,66580.0,2022-01-01,2021-03-20,,,Bachelor,3
1963,David,Aguirre,38,Sales,HR Manager,83414.0,2021-05-06,,4.0,15.0,Master,4
1964,Devin,Horn,56,IT,Sales Executive,51121.0,2022-04-26,,4.0,3.0,PhD,4
1965,Matthew,Cooper,29,Marketing,HR Manager,44953.0,2020-01-10,,2.0,9.0,Master,2
1966,James,James,35,IT,Data Analyst,66407.0,2021-10-04,2021-06-04,2.0,15.0,Associates Degree,4
1967,Christian,Goodwin,29,Sales,Data Analyst,45816.0,2021-03-31,2023-05-07,1.0,18.0,Bachelor,4
1968,Stephanie,Wu,54,IT,Data Analyst,57276.0,2023-02-03,2023-07-08,5.0,19.0,PhD,5
1969,Elizabeth,Palmer,46,Marketing,Marketing Specialist,43539.0,2018-05-28,2022-09-23,3.0,14.0,No Diploma,4
1970,Abigail,Anderson,53,IT,Marketing Specialist,70121.0,2021-08-06,,1.0,9.0,PhD,1
1971,George,Turner,44,Sales,Software Engineer,64190.0,2022-07-02,,4.0,1.0,Bachelor,4
1972,Paula,Jones,43,Marketing,Software Engineer,78416.0,2019-12-20,2021-09-09,2.0,14.0,Associates Degree,3
1973,Kenneth,Powell,56,Sales,Data Analyst,69126.0,2021-10-14,,4.0,11.0,PhD,3
1974,Terri,Weiss,51,HR,HR Manager,74210.0,2021-05-16,2022-07-08,2.0,14.0,Master,1
1975,Thomas,,41,Marketing,Sales Executive,67364.0,2018-09-30,2021-05-07,2.0,6.0,Master,3
1976,Jennifer,Frank,54,Marketing,Sales Executive,73767.0,2020-03-27,,5.0,,Bachelor,2
1977,Jerry,Nelson,53,Sales,Software Engineer,55559.0,2020-08-20,,4.0,14.0,Bachelor,4
1978,Larry,Williams,47,Marketing,Software Engineer,46707.0,2020-06-15,,2.0,4.0,Master,5
1979,Nicole,Alexander,34,Marketing,Software Engineer,88441.0,2018-06-17,,5.0,18.0,Bachelor,1
1980,Joseph,,49,HR,Data Analyst,49106.0,2019-11-17,,2.0,8.0,No Diploma,2
1981,Henry,Carson,56,IT,HR Manager,81936.0,2023-01-26,2023-04-17,5.0,13.0,Bachelor,3
1982,Raven,Patton,52,IT,Sales Executive,58734.0,2019-04-04,2021-09-29,1.0,2.0,Associates Degree,5
1983,Matthew,Edwards,46,HR,Data Analyst,50678.0,2021-01-30,2023-09-13,2.0,15.0,High School Diploma,2
1984,Jason,Howard,25,Marketing,Software Engineer,52892.0,2021-05-14,2021-11-16,1.0,6.0,Associates Degree,1
1985,Cynthia,Brown,38,Sales,Data Analyst,87214.0,2020-12-25,2022-07-16,4.0,6.0,Master,3
1986,Michael,Gutierrez,40,IT,Data Analyst,43832.0,2020-11-12,2021-03-22,4.0,19.0,Master,2
1987,Devin,Grant,60,IT,Data Analyst,58169.0,2019-05-12,,4.0,15.0,Associates Degree,2
1988,Donald,Chavez,54,Marketing,Software Engineer,48383.0,2023-01-23,2023-06-14,3.0,17.0,Master,5
1989,Melissa,White,49,Marketing,Data Analyst,85332.0,2021-08-08,2023-02-08,5.0,20.0,Master,4
1990,Michelle,Robinson,53,HR,Marketing Specialist,,2023-07-02,,4.0,18.0,Master,1
1991,James,Carter,55,HR,Software Engineer,44271.0,2021-08-02,,,12.0,High School Diploma,3
1992,Courtney,Wall,31,Marketing,Sales Executive,85676.0,2020-05-23,2021-08-06,4.0,10.0,Master,2
1993,Michael,Brown,46,IT,HR Manager,87935.0,2018-08-12,,2.0,1.0,Master,3
1994,Steven,Hudson,60,Marketing,Data Analyst,52037.0,2019-01-29,,2.0,8.0,Associates Degree,3
1995,Lauren,,60,Marketing,HR Manager,49105.0,2018-11-08,2023-01-24,2.0,8.0,PhD,3
1996,Kara,,43,Marketing,Sales Executive,53934.0,2020-08-10,,3.0,,PhD,5
1997,Tina,,37,Sales,Software Engineer,89100.0,2020-10-31,2022-03-07,,1.0,High School Diploma,3
1998,Kaylee,Carrillo,32,IT,HR Manager,75084.0,2020-06-13,,,12.0,No Diploma,4
1999,Tyler,Lee,34,IT,Sales Executive,56546.0,2021-08-05,2021-08-23,1.0,18.0,PhD,2
2000,Carlos,Jones,59,Sales,Data Analyst,66163.0,2021-05-08,2021-06-22,3.0,0.0,Bachelor,2
2001,Kimberly,Johnson,41,Sales,Sales Executive,66040.0,2019-10-27,2021-04-30,1.0,3.0,No Diploma,1
2002,Jessica,Griffin,46,HR,Data Analyst,64104.0,2018-08-29,2021-08-05,5.0,1.0,High School Diploma,2
2003,Crystal,Walker,35,HR,Software Engineer,73272.0,2018-10-18,2022-10-17,2.0,2.0,Master,5
2004,Patrick,Hopkins,56,Marketing,Marketing Specialist,59306.0,2019-08-29,2023-03-16,,13.0,Associates Degree,2
2005,Eric,Hernandez,52,Marketing,Data Analyst,81331.0,2018-10-11,2022-05-05,4.0,,PhD,2
2006,Aaron,Morton,34,Marketing,Data Analyst,69936.0,2021-04-06,,3.0,2.0,High School Diploma,2
2007,Tammy,Stephenson,43,HR,HR Manager,53110.0,2021-04-01,2022-09-15,2.0,17.0,Master,3
2008,Anne,James,57,Sales,Data Analyst,54747.0,2021-04-26,,2.0,14.0,Master,5
2009,Joyce,Scott,59,Sales,Software Engineer,52483.0,2023-04-01,,3.0,0.0,Master,5
2010,Cheryl,Smith,26,HR,Software Engineer,82492.0,2022-11-09,2021-04-10,2.0,6.0,Associates Degree,5
2011,Angela,,54,Sales,Software Engineer,55207.0,2018-05-03,2021-12-31,5.0,18.0,Associates Degree,4
2012,Tanner,,60,HR,Sales Executive,66805.0,2019-07-17,2023-08-06,3.0,19.0,PhD,2
2013,Logan,Bell,32,Sales,Software Engineer,85014.0,2022-02-24,2022-04-11,1.0,6.0,Associates Degree,5
2014,David,Rice,41,Marketing,Data Analyst,40719.0,2021-12-26,,3.0,5.0,PhD,1
2015,Miranda,Simpson,58,Marketing,Sales Executive,67600.0,2021-04-29,,1.0,3.0,PhD,2
2016,Kylie,Gonzalez,46,IT,HR Manager,50649.0,2020-12-26,2021-08-23,5.0,7.0,PhD,4
2017,Michael,Anderson,53,HR,Marketing Specialist,,2018-07-24,2021-07-18,4.0,5.0,Master,5
2018,Michael,Brown,45,IT,HR Manager,69860.0,2020-07-15,2022-06-13,1.0,2.0,Master,3
2019,Patrick,Barton,47,IT,Data Analyst,84701.0,2020-10-14,2023-01-16,2.0,,No Diploma,3
2020,Rebecca,Hoffman,45,HR,Software Engineer,71241.0,2022-02-14,2021-06-05,2.0,13.0,Master,5
2021,George,Barrett,41,Sales,Software Engineer,64301.0,2021-02-03,,1.0,,No Diploma,2
2022,Deborah,,48,HR,Software Engineer,51400.0,2022-09-09,,,,High School Diploma,2
2023,Brandy,Vega,26,Marketing,Software Engineer,79650.0,2022-06-16,2022-12-15,2.0,19.0,High School Diploma,2
2024,Marie,Spence,42,HR,Data Analyst,82635.0,2020-08-08,,1.0,18.0,Associates Degree,2
2025,Morgan,Morgan,27,Marketing,Data Analyst,71758.0,2019-02-18,2023-04-26,1.0,15.0,High School Diploma,3
2026,Summer,Green,31,Marketing,Marketing Specialist,73865.0,2019-06-14,,4.0,5.0,No Diploma,2
2027,Lisa,Williams,40,Marketing,Marketing Specialist,74637.0,2020-05-04,,,1.0,Associates Degree,1
2028,Peter,Zhang,52,HR,Sales Executive,,2018-07-17,2022-03-09,5.0,1.0,Bachelor,3
2029,Tasha,White,56,Sales,Marketing Specialist,77619.0,2020-05-25,2022-05-14,,8.0,Master,1
2030,Linda,Scott,35,Marketing,Marketing Specialist,75578.0,2018-10-23,2021-08-21,3.0,7.0,High School Diploma,2
2031,Heather,Adams,49,IT,Marketing Specialist,48465.0,2020-10-05,2021-04-21,5.0,15.0,No Diploma,2
2032,Karen,Griffith,52,IT,Software Engineer,64156.0,2019-08-25,,,7.0,No Diploma,5
2033,Eric,Williams,56,HR,HR Manager,43375.0,2023-07-10,,5.0,14.0,PhD,5
2034,Troy,Rhodes,32,Marketing,Software Engineer,84602.0,2021-11-11,,4.0,1.0,PhD,2
2035,Melinda,Deleon,41,IT,Sales Executive,76482.0,2021-01-21,,2.0,20.0,PhD,4
2036,Chad,Strickland,36,HR,Data Analyst,70434.0,2020-08-28,2022-01-04,2.0,2.0,No Diploma,1
2037,Kim,Maxwell,29,Sales,Marketing Specialist,71116.0,2022-07-30,,3.0,2.0,High School Diploma,3
2038,Sharon,Anthony,26,IT,Sales Executive,50413.0,2020-12-10,,3.0,12.0,Bachelor,5
2039,Craig,Yu,31,HR,Marketing Specialist,48175.0,2023-04-20,2022-11-11,1.0,7.0,High School Diploma,3
2040,Henry,Robinson,31,Marketing,Data Analyst,84409.0,2018-07-03,2022-04-24,5.0,15.0,High School Diploma,4
2041,Amber,Jones,25,IT,Sales Executive,80317.0,2021-04-08,,,18.0,No Diploma,2
2042,Michelle,Chung,36,HR,Marketing Specialist,74061.0,2020-03-18,,,17.0,No Diploma,2
2043,Edwin,,42,IT,Marketing Specialist,45936.0,2018-11-06,,5.0,13.0,No Diploma,2
2044,Melissa,Cole,59,Marketing,Data Analyst,,2022-02-24,,4.0,12.0,No Diploma,5
2045,Karen,Chandler,51,IT,Software Engineer,,2023-07-13,2023-04-15,5.0,4.0,Master,3
2046,Katelyn,Sheppard,29,HR,HR Manager,81747.0,2018-06-26,,3.0,1.0,Associates Degree,5
2047,Scott,Moreno,51,IT,Data Analyst,73801.0,2019-03-06,2021-10-08,5.0,,No Diploma,1
2048,Devin,Phillips,34,Sales,Data Analyst,44074.0,2021-07-22,2023-05-04,5.0,4.0,Associates Degree,2
2049,Cody,Bates,48,IT,Software Engineer,41581.0,2020-06-17,2021-09-25,2.0,16.0,Bachelor,5
2050,Christopher,,52,Sales,Marketing Specialist,47614.0,2019-06-17,,5.0,12.0,No Diploma,3
2051,James,Wolf,58,HR,Sales Executive,,2019-05-02,,1.0,15.0,High School Diploma,3
2052,Samuel,Frazier,34,HR,HR Manager,80783.0,2021-08-24,2023-02-21,,15.0,Associates Degree,3
2053,Sharon,Cisneros,52,IT,Marketing Specialist,85078.0,2019-02-02,,4.0,5.0,No Diploma,3
